id,QA,line
3748501,1932,"Aww, Pheeb, come on isn't there any relative that would have the recipe? What about, what about your sister?"
3748601,1932,"Oh no no, no, I made a promise to myself that the next time I would talk to Ursula would be over my dead body. And that's not happening 'til October 15th, 2032."
3748701,1932,"That's the day you're gonna die? See darnit, I've got shuffleboard that day."
3748801,1932,That's what you think.
3748901,1932,"Well, I mean what about friends of your grandmother's? Wouldn't they have the recipe?"
3749001,1932,"Well, y'know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse."
3749101,1932,What was her name?
3749201,1932,Nesele Toulouse.
3749301,1932,Nestle Tollhouse?!
3749401,1932,"Oh, you Americans always butcher the French language."
3749501,1932,"Phoebe, is this the recipe?"
3749601,1932,Yes! Ohh.
3749701,1932,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!
3749801,1932,I know! You see it is stuff like this which is why you're burning in hell!
3749901,1933,"So you understand, I'd feel a lot more comfortable if you didn't tell people what happened. Y'know, I'm a little... I'm a little embarrassed about it."
3750001,1933,"I understand completely, there's nothing more horrifying than embarrassing yourself in front of your in-laws. As a matter of fact, when I started dating Judy I was unemployed, and her father asked me what I did for a living and I told him I was a lawyer."
3750101,1933,What did you do when they found out?
3750201,1933,"They never did, so if ever see me giving them legal advice just nod along. Shall we?"
3750301,1933,So I guess we wear swimsuits in here!
3750401,1934,"Well Joey, I hate to admit it, your way of sailing is a lot more fun."
3750501,1934,"Yeah, yeah. Hey, why don't you give a pull on that rope?"
3750601,1934,Ohh we're not sailing.
3750701,1934,Just pull on it.
3750801,1934,Alright. Hey! Sandwiches!
3750901,1934,What else?
3751001,1934,Here you go.
3751101,1934,Thank you.
3751201,1934,Oh wow!
3751301,1934,What are you doing?
3751401,1934,"Ohh, sorry."
3751501,1934,What you don't hold it like that! You're lettin' all the good stuff fall out.
3751601,1934,Ohh whoops.
3751701,1934,Careful! You're wasting good pastrami! Oh my God! I'm my dad!
3751801,1935,"Well, if we learned one thing today C.H.E.E.S.E. is that cheerleaders and high explosives don't mix."
3751901,1935,You can say that again Mac.
3752001,1935,"Well, I couldn't have done it without you buddy. You're a genius."
3752101,1935,Oh yeah? Well then how come I can't get my VCR to stop blinking 12:00?
3752201,1935,"So, what did you guys think?"
3752301,1935,"Hello? Hold on please. Joey, it's your mom."
3752401,1935,It's your mommy. It's your mommy.
3752501,1935,Ohhhh...
3752601,1935,That's nice.
3752701,1935,"Mom, so what did you think?"
3752801,1935,Well that was umm... Okay.
3752901,1935,It wasn't the best.
3753001,1935,That was one of the worse things ever. And not just on TV.
3753101,1935,what are we gonna tell him?
3753201,1935,"Well, the lighting was okay."
3753301,1935,"Ohh no you don't! You got lighting last time, lighting is mine!"
3753401,1935,And I have costumes.
3753501,1935,"Oh great! That means I'm stuck with, So, we were watching you in there and you were sittin' right here! Whoa!"
3753601,1935,What are you gonna do Pheebs?
3753701,1935,I don't know. I don't know. I can't lie to him again. Oh no I no! I'm just gonna press my breasts up against him.
3753801,1935,And say nothing?
3753901,1935,"Uh-huh, yeah that's right."
3754001,1935,"Wow! Well, my folks really liked it! So what did you guys think? It wasn't that good."
3754101,1936,"Phoebe, do you think that your favorite animal says much about you?"
3754201,1936,What? You mean behind my back?
3754301,1936,"Oh! Hi you guys, oh my God! You'll never gonna believe happened to me today! I am sitting in my office and..."
3754401,1936,You guys! You guys! You're not gonna believe what my agent just told me!
3754501,1936,Joey! Kinda in the middle of a story here!
3754601,1936,"Ooh, sorry. Sorry. You finish, go."
3754701,1936,"Okay, so anyway I'm sittin' in my office and guess who walks in."
3754801,1936,I'm gonna be on two TV shows!
3754901,1936,"Oh, that's great!"
3755001,1936,Joey!
3755101,1936,"Oh, you weren't finished?"
3755201,1936,Yeah! Guess who walks into my office is the end of my story. It was Ralph Lauren! Ralph Lauren walked into my office!
3755301,1936,"Uh Rach, if you're gonna start another story, at least let me finish mine."
3755401,1936,It's the same story.
3755501,1936,"Wow, it's really long."
3755601,1936,"Anyway, Ralph just came in to tell me that he's so happy with my work that he wants me to be the new merchandising manager for polo retail."
3755701,1936,Still get a discount on wedding dresses?
3755801,1936,Yeah!
3755901,1936,I'm so happy for you!
3756001,1936,"Well, these really are the days of our lives."
3756101,1936,What?!
3756201,1936,"Well, since you ask. They want me back on Days of Our Lives!"
3756301,1936,Oh God!
3756401,1936,I got I get a big pay raise!
3756501,1936,Oh hey!
3756601,1936,"I'll be playing Drake Remoray's twin brother, Stryker!"
3756701,1936,Ooh!
3756801,1936,I get to hire my own assistant!
3756901,1936,Ahhh!
3757001,1936,Well I got a head rush from standing up to fast right there.
3757101,1937,And you were at this job for four years?
3757201,1937,That's right.
3757301,1937,"Okay, well this is all very impressive Hilda, um I just have one last question for you. Uh, how did I do? Was this okay?"
3757401,1937,What?
3757501,1937,"I've never interviewed anyone before. I've actually never had anyone work for me before. Although when I was a kid, we did have a maid, but this is-this isn't the same thing."
3757601,1937,No dear. It's not.
3757701,1937,"No. Yeah, and I know that. Alright, well thank you so much for coming in it was nice to meet you."
3757801,1937,Thank you! Good meeting you.
3757901,1937,Alright. I'm a total pro!
3758001,1937,Hello?
3758101,1937,"Wow! H-umm! Hi! Yes, uh I'm sorry the models are actually down the hall."
3758201,1937,"Actually, I'm here about the assistant job."
3758301,1937,"Really?! Okay well then, all right, well just have a seat there. Umm, so what's what is what's your name?"
3758401,1937,Tag Jones.
3758501,1937,"Uh-huh, go on."
3758601,1937,That's it. That's my whole name.
3758701,1937,"That's your whole name, okay of course it is! Okay, well let's just have a look-see here."
3758801,1937,"I know I haven't worked in an office before, and I really don't have a lot of experience, but uh..."
3758901,1937,"Oh come on, what are you talking about? You've got three years painting houses. Two whole summers at T.G.I. Friday's, come on!"
3759001,1937,"It's lame, I know. But I'm a goal-oriented person, very eager to learn..."
3759101,1937,"Okay, hold on just a second. I'm sorry, it's for human resources, everybody has to do it. Could you just stand up please?"
3759201,1938,no no. Hey!
3759301,1938,"Anyway, I should go. Okay, bye."
3759401,1938,Hey sweetie.
3759501,1938,"Hi sweetie. So, what was with all the whispering?"
3759601,1938,I can't tell you. It's a secret.
3759701,1938,Secret? Married people aren't supposed to have secrets between one another. We have too much love and respect for one another.
3759801,1938,aww. But still no.
3759901,1938,"No I'm serious, we should tell each other everything. I do not have any secrets from you."
3760001,1938,"Really? Okay, so why don't you tell me what happened to Ross Junior year at Disneyland?"
3760101,1938,"Oh no no, I can't do that."
3760201,1938,"If you tell me, I'll tell you what Phoebe said."
3760301,1938,Okay.
3760401,1938,Okay.
3760501,1938,"So, Ross and I are going to Disneyland and we stop at this restaurant for tacos. And when I say restaurant, I mean a guy, a hibachi, and the trunk of his car. So Ross has about 10 tacos. And anyway, we're on Space Mountain and Ross starts to feel a little iffy."
3760601,1938,Oh my God. He threw up?
3760701,1938,"No, he visited a little town south of throw up. So what was Phoebe's secret?"
3760801,1938,"Oh, Nancy Thompson from Phoebe's old massage place is getting fired."
3760901,1938,That's it?! I gave up my Disneyland story for that?
3761001,1938,That's right! You lose sucker! Please still marry me.
3761101,1939,"Chandler, you have an assistant right?"
3761201,1939,Did she call? you told her I was sick right? Always tell her I am sick!
3761301,1939,"No, I just don't know how you decide who to hire. I mean I've got it narrowed down to two people. One of them has great references and a lot of experience and then there's this guy..."
3761401,1939,What about him?
3761501,1939,I love him. He's so pretty I wanna cry! I don't know what to do. Tell me what to do.
3761601,1939,"Come on you know what to do! You hire the first one! You don't hire an assistant because they're cute, you hire them because they're qualified."
3761701,1939,"Uh-huh. No, I hear what you're saying and and that makes a lot of sense but can I just say one more thing? Look how pretty!"
3761801,1939,"Let's see. Oh my God! Oh... But no! No! You can't-you can't hire him, because that it's not professional. Umm, this is for me yes? Thanks."
3761901,1939,Okay you're right. I'll hire Hilda tomorrow. Dumb old perfect for the job Hilda!
3762001,1939,Let me see this guy. W-H-Wow! Don't show this to Monica! And don't tell her about the W-H-Wow!
3762101,1940,Hey Joey!
3762201,1940,Hey Terry!
3762301,1940,Good to see you again!
3762401,1940,"It's been a while, huh? Wow, it's funny these halls look smaller then they used to."
3762501,1940,It's a different building.
3762601,1940,So! Stryker Remoray huh? When do you want me to start?
3762701,1940,Why don't we start right now!
3762801,1940,Okay.
3762901,1940,Here are the audition scenes.
3763001,1940,Audition? I thought you were gonna offer me the part.
3763101,1940,Why would you think that?
3763201,1940,"Well, I was Dr. Drake Remoray, Stryker's twin brother. I mean, who looks more me than me right?"
3763301,1940,Everybody has to audition.
3763401,1940,"Y'know Terry, I don't really need to do this. I got my own cable TV series, with a robot."
3763501,1940,I'm sorry Joey that's... that's the way it is.
3763601,1940,"Well. I guess you think you're pretty special huh? Sittin' up here in your fancy small hall building. Makin' stars jump through hoops for ya, huh? Well y'know what? This is one star who's hoop... This is a star that the hoop this hoop I was Dr. Drake Remoray!"
3763701,1941,Hi! Tag. What are you doing here?
3763801,1941,I just wanted to come by and thank you for not laughing in my face yesterday. And I noticed there aren't any plants in your office so I wanted to bring you your first... There is a plant in your office.
